param current=1 gradient=1 normB=1 normE=0.000001
grid X0=-75 Y0=-150 Z0=-1000 nX=31 nY=26 nZ=17 dX=5 dY=12 dZ=125
data
-75	-138	125	0	0	0	1.9445007139E-03	-1.2396337237E-03	-1.1865650099E-03
-75	-138	250	0	0	0	1.5695436196E-03	7.1999923093E-04	1.4146839431E-03
-75	-138	375	0	0	0	-1.1328432475E-03	3.1039054800E-03	1.0604875581E-03
-75	-138	500	0	0	0	-3.2401911148E-04	-5.2273486790E-04	-1.2172174308E-03
-75	-138	625	0	0	0	-4.2526657038E-03	2.9027421862E-03	-1.3606185060E-03
-75	-138	750	0	0	0	2.5665231643E-03	-1.2048441880E-04	-2.0508470051E-03
-75	-138	875	0	0	0	-3.2024665139E-03	3.1537511428E-03	2.2057589796E-04
-75	-138	1000	0	0	0	-2.4472486534E+04	2.5166501875E+04	-5.3849609731E+04
-75	-126	-1000	0	0	0	-2.6919891880E+04	2.0949958918E+04	5.9729248449E+04
-75	-126	-875	0	0	0	-2.7522493140E-03	1.0790928786E-03	-1.8314473252E-03
-75	-126	-750	0	0	0	2.6483722706E-03	4.8338991673E-04	-1.1863732611E-05
-75	-126	-625	0	0	0	-6.3784208174E-04	1.3606842165E-03	8.9403740906E-04
-75	-126	-500	0	0	0	-6.5274620079E-04	3.8527781496E-04	3.0914401181E-03
-75	-126	-375	0	0	0	-3.3416717281E-04	-4.0585608699E-04	-2.4471776995E-03
-75	-126	-250	0	0	0	6.3505576072E-03	-2.1073144253E-03	1.4905834694E-03
-75	-126	-125	0	0	0	3.8989636050E-03	-9.1891336493E-04	3.0259040827E-04
-75	-126	0	0	0	0	3.8006947304E-04	1.5735145558E-03	-2.3295871708E-21
-75	-126	125	0	0	0	3.8989636050E-03	-9.1891336493E-04	-3.0259040827E-04
-75	-126	250	0	0	0	6.3505576072E-03	-2.1073144253E-03	-1.4905834694E-03
-75	-126	375	0	0	0	-3.3416717281E-04	-4.0585608699E-04	2.4471776995E-03
-75	-126	500	0	0	0	-6.5274620079E-04	3.8527781496E-04	-3.0914401181E-03
-75	-126	625	0	0	0	-6.3784208174E-04	1.3606842165E-03	-8.9403740906E-04
-75	-126	750	0	0	0	2.6483722706E-03	4.8338991673E-04	1.1863732611E-05
-75	-126	875	0	0	0	-2.7522493140E-03	1.0790928786E-03	1.8314473252E-03
-75	-126	1000	0	0	0	-2.6919891880E+04	2.0949958918E+04	-5.9729248449E+04
-75	-114	-1000	0	0	0	-2.8883827050E+04	1.6342681625E+04	6.3896310987E+04
-75	-114	-875	0	0	0	-4.6363054214E-03	-1.9443969679E-03	8.2488030058E-04
-75	-114	-750	0	0	0	1.5019604681E-03	1.4955643516E-03	4.1327639842E-04
-75	-114	-625	0	0	0	-9.9337561862E-04	1.7792907844E-03	-1.0390844523E-03
-75	-114	-500	0	0	0	-3.6958297643E-04	-1.2531991151E-03	1.0615234499E-03
-75	-114	-375	0	0	0	-1.9818067435E-03	-6.5896156159E-04	-9.2981457265E-04
-75	-114	-250	0	0	0	7.4905346594E-03	1.8122787502E-03	2.8729435173E-03
-75	-114	-125	0	0	0	5.9736525502E-03	-1.3481611877E-03	-1.1520295572E-03
-75	-114	0	0	0	0	-6.1998215367E-04	1.0996091675E-04	4.5974543672E-20
-75	-114	125	0	0	0	5.9736525502E-03	-1.3481611877E-03	1.1520295572E-03
-75	-114	250	0	0	0	7.4905346594E-03	1.8122787502E-03	-2.8729435173E-03
-75	-114	375	0	0	0	-1.9818067435E-03	-6.5896156159E-04	9.2981457265E-04
-75	-114	500	0	0	0	-3.6958297643E-04	-1.2531991151E-03	-1.0615234499E-03
-75	-114	625	0	0	0	-9.9337561862E-04	1.7792907844E-03	1.0390844523E-03
-75	-114	750	0	0	0	1.5019604681E-03	1.4955643516E-03	-4.1327639842E-04
-75	-114	875	0	0	0	-4.6363054214E-03	-1.9443969679E-03	-8.2488030058E-04
-75	-114	1000	0	0	0	-2.8883827050E+04	1.6342681625E+04	-6.3896310987E+04
-75	-102	-1000	0	0	0	-3.0269900167E+04	1.1912339049E+04	6.6330860826E+04
-75	-102	-875	0	0	0	-5.7637962317E-03	-4.2944084448E-03	1.4581514269E-04
-75	-102	-750	0	0	0	-1.6119468763E-03	-2.0418826733E-03	1.4732385509E-04
-75	-102	-625	0	0	0	-2.1666712884E-03	-2.1191427962E-03	-6.7503978555E-04
-75	-102	-500	0	0	0	2.8016386584E-03	-2.7523567873E-03	9.7818251077E-04
-75	-102	-375	0	0	0	1.4213606318E-03	-2.1417318167E-04	-2.6227853750E-03
-75	-102	-250	0	0	0	1.0034206765E-02	5.0256785041E-03	2.7316459283E-04
-75	-102	-125	0	0	0	7.3912303699E-03	3.6284417607E-03	-1.8272344156E-03
-75	-102	0	0	0	0	-9.4966260924E-03	-5.8301355357E-03	0.0000000000E+00
-75	-102	125	0	0	0	7.3912303699E-03	3.6284417607E-03	1.8272344156E-03
-75	-102	250	0	0	0	1.0034206765E-02	5.0256785041E-03	-2.7316459283E-04
-75	-102	375	0	0	0	1.4213606318E-03	-2.1417318167E-04	2.6227853750E-03
-75	-102	500	0	0	0	2.8016386584E-03	-2.7523567873E-03	-9.7818251077E-04
-75	-102	625	0	0	0	-2.1666712884E-03	-2.1191427962E-03	6.7503978555E-04
-75	-102	750	0	0	0	-1.6119468763E-03	-2.0418826733E-03	-1.4732385509E-04
-75	-102	875	0	0	0	-5.7637962317E-03	-4.2944084448E-03	-1.4581514269E-04
-75	-102	1000	0	0	0	-3.0269900167E+04	1.1912339049E+04	-6.6330860826E+04
-75	-90	-1000	0	0	0	-3.1189760695E+04	8.7106531366E+03	6.6818538513E+04
-75	-90	-875	0	0	0	-4.1322618886E-03	-3.4580769920E-04	-3.5960461446E-04
-75	-90	-750	0	0	0	-1.3772456647E-04	-1.9736598720E-04	6.3105130155E-04
-75	-90	-625	0	0	0	-3.5431749960E-03	3.1904856695E-04	-3.7742766248E-04
-75	-90	-500	0	0	0	9.2142476824E-03	-1.6684810197E-04	6.1542543356E-06
-75	-90	-375	0	0	0	4.6416061685E-03	-1.7460963468E-04	-5.9401633213E-04
-75	-90	-250	0	0	0	2.5416567868E-03	1.1791740083E-03	-6.6254153707E-04
-75	-90	-125	0	0	0	5.7190847129E-03	1.6724867988E-03	-9.6829342593E-04
-75	-90	0	0	0	0	-3.5483906236E-03	-9.4778009248E-06	-3.0997356086E-36
-75	-90	125	0	0	0	5.7190847129E-03	1.6724867988E-03	9.6829342593E-04
-75	-90	250	0	0	0	2.5416567868E-03	1.1791740083E-03	6.6254153707E-04
-75	-90	375	0	0	0	4.6416061685E-03	-1.7460963468E-04	5.9401633213E-04
-75	-90	500	0	0	0	9.2142476824E-03	-1.6684810197E-04	-6.1542543356E-06
-75	-90	625	0	0	0	-3.5431749960E-03	3.1904856695E-04	3.7742766248E-04
-75	-90	750	0	0	0	-1.3772456647E-04	-1.9736598720E-04	-6.3105130155E-04
-75	-90	875	0	0	0	-4.1322618886E-03	-3.4580769920E-04	3.5960461446E-04
-75	-90	1000	0	0	0	-3.1189760695E+04	8.7106531366E+03	-6.6818538513E+04
-75	-78	-1000	0	0	0	-3.1908969940E+04	6.1548862581E+03	6.6930665148E+04
-75	-78	-875	0	0	0	-1.3053204503E+05	-5.5494776271E+02	7.1087403365E+01
-75	-78	-750	0	0	0	-1.2835886940E+05	-4.3803432596E+02	7.3966504308E+01
-75	-78	-625	0	0	0	-1.2873519545E+05	-3.5524713086E+02	-4.7748468184E+01
-75	-78	-500	0	0	0	-1.2835611789E+05	-3.8311257542E+02	1.2377749234E+01
-75	-78	-375	0	0	0	-1.2814734750E+05	-5.3107028243E+02	-2.5750520418E+01
-75	-78	-250	0	0	0	-1.2827244832E+05	-5.2573571376E+02	5.6915352182E+01
-75	-78	-125	0	0	0	-1.2810476319E+05	-5.6804751656E+02	6.7156793959E+01
-75	-78	0	0	0	0	-1.2831267168E+05	-4.6307861183E+02	-2.2636933454E-15
-75	-78	125	0	0	0	-1.2810476319E+05	-5.6804751656E+02	-6.7156793959E+01
-75	-78	250	0	0	0	-1.2827244832E+05	-5.2573571376E+02	-5.6915352182E+01
-75	-78	375	0	0	0	-1.2814734750E+05	-5.3107028243E+02	2.5750520418E+01
-75	-78	500	0	0	0	-1.2835611789E+05	-3.8311257542E+02	-1.2377749234E+01
-75	-78	625	0	0	0	-1.2873519545E+05	-3.5524713086E+02	4.7748468184E+01
-75	-78	750	0	0	0	-1.2835886940E+05	-4.3803432596E+02	-7.3966504308E+01
-75	-78	875	0	0	0	-1.3053204503E+05	-5.5494776271E+02	-7.1087403365E+01
-75	-78	1000	0	0	0	-3.1908969940E+04	6.1548862581E+03	-6.6930665148E+04
-75	-66	-1000	0	0	0	-3.2600140020E+04	4.6412406463E+03	6.6561256346E+04
-75	-66	-875	0	0	0	-1.3343212430E+05	-2.2239804553E+02	1.4230412654E+02
-75	-66	-750	0	0	0	-1.3117238731E+05	-1.2281238144E+02	3.8815999187E+01
-75	-66	-625	0	0	0	-1.3118432162E+05	-1.3603175743E+02	-5.1125772333E+00
-75	-66	-500	0	0	0	-1.3112525955E+05	-1.3793241981E+02	-3.5887538194E+00
-75	-66	-375	0	0	0	-1.3106974052E+05	-1.3222160477E+02	-9.0464710277E+00
-75	-66	-250	0	0	0	-1.3106689973E+05	-5.2623123579E+01	-6.9164224187E+01
-75	-66	-125	0	0	0	-1.3107888572E+05	-2.3211184920E+02	2.1275412850E+01
-75	-66	0	0	0	0	-1.3113972209E+05	-1.2563441682E+02	-2.5695859118E-32
-75	-66	125	0	0	0	-1.3107888572E+05	-2.3211184920E+02	-2.1275412850E+01
-75	-66	250	0	0	0	-1.3106689973E+05	-5.2623123579E+01	6.9164224187E+01
-75	-66	375	0	0	0	-1.3106974052E+05	-1.3222160477E+02	9.0464710277E+00
-75	-66	500	0	0	0	-1.3112525955E+05	-1.3793241981E+02	3.5887538194E+00
-75	-66	625	0	0	0	-1.3118432162E+05	-1.3603175743E+02	5.1125772333E+00
-75	-66	750	0	0	0	-1.3117238731E+05	-1.2281238144E+02	-3.8815999187E+01
-75	-66	875	0	0	0	-1.3343212430E+05	-2.2239804553E+02	-1.4230412654E+02
-75	-66	1000	0	0	0	-3.2600140020E+04	4.6412406463E+03	-6.6561256346E+04
-75	-54	-1000	0	0	0	-3.2832839291E+04	3.0942397074E+03	6.6440761179E+04
-75	-54	-875	0	0	0	-1.3452695218E+05	-8.6976600323E+01	1.5224407581E+02
-75	-54	-750	0	0	0	-1.3227485853E+05	-6.8966303339E+01	-1.7790625357E+00
-75	-54	-625	0	0	0	-1.3223722210E+05	-5.2033475671E+01	9.6655243690E+00
-75	-54	-500	0	0	0	-1.3225120791E+05	-6.4384594885E+01	-4.4285486090E+00
-75	-54	-375	0	0	0	-1.3222168715E+05	-8.1883058261E+01	5.5282672595E+00
-75	-54	-250	0	0	0	-1.3222856195E+05	-9.4676736082E+01	-3.7698060818E-01
-75	-54	-125	0	0	0	-1.3222644365E+05	-8.4648626472E+01	-2.5323109819E+00
-75	-54	0	0	0	0	-1.3222835712E+05	-7.2306865479E+01	0.0000000000E+00
-75	-54	125	0	0	0	-1.3222644365E+05	-8.4648626472E+01	2.5323109819E+00
-75	-54	250	0	0	0	-1.3222856195E+05	-9.4676736082E+01	3.7698060818E-01
-75	-54	375	0	0	0	-1.3222168715E+05	-8.1883058261E+01	-5.5282672595E+00
-75	-54	500	0	0	0	-1.3225120791E+05	-6.4384594885E+01	4.4285486090E+00
-75	-54	625	0	0	0	-1.3223722210E+05	-5.2033475671E+01	-9.6655243690E+00
-75	-54	750	0	0	0	-1.3227485853E+05	-6.8966303339E+01	1.7790625357E+00
-75	-54	875	0	0	0	-1.3452695218E+05	-8.6976600323E+01	-1.5224407581E+02
-75	-54	1000	0	0	0	-3.2832839291E+04	3.0942397074E+03	-6.6440761179E+04
-75	-42	-1000	0	0	0	-3.3159551697E+04	2.2374649505E+03	6.6211089573E+04
-75	-42	-875	0	0	0	-1.3500712523E+05	-3.4642751317E+01	1.3918603635E+02
-75	-42	-750	0	0	0	-1.3275409418E+05	-3.0629172525E+01	1.5682557751E+00
-75	-42	-625	0	0	0	-1.3272443649E+05	-3.1321806151E+01	1.5403235434E+00
-75	-42	-500	0	0	0	-1.3274705246E+05	-2.2403040198E+01	-6.3207917846E+00
-75	-42	-375	0	0	0	-1.3273005743E+05	-4.1461812825E+01	2.0825195256E-01
-75	-42	-250	0	0	0	-1.3273171910E+05	-2.2770441304E+01	-5.9817474199E+00
-75	-42	-125	0	0	0	-1.3273731441E+05	-4.1942610197E+01	2.3884002419E+00
-75	-42	0	0	0	0	-1.3271759773E+05	-3.5166421926E+01	0.0000000000E+00
-75	-42	125	0	0	0	-1.3273731441E+05	-4.1942610197E+01	-2.3884002419E+00
-75	-42	250	0	0	0	-1.3273171910E+05	-2.2770441304E+01	5.9817474199E+00
-75	-42	375	0	0	0	-1.3273005743E+05	-4.1461812825E+01	-2.0825195256E-01
-75	-42	500	0	0	0	-1.3274705246E+05	-2.2403040198E+01	6.3207917846E+00
-75	-42	625	0	0	0	-1.3272443649E+05	-3.1321806151E+01	-1.5403235434E+00
-75	-42	750	0	0	0	-1.3275409418E+05	-3.0629172525E+01	-1.5682557751E+00
-75	-42	875	0	0	0	-1.3500712523E+05	-3.4642751317E+01	-1.3918603635E+02
-75	-42	1000	0	0	0	-3.3159551697E+04	2.2374649505E+03	-6.6211089573E+04
-75	-30	-1000	0	0	0	-3.3297216536E+04	1.4584947833E+03	6.6074519467E+04
-75	-30	-875	0	0	0	2.3990334386E-03	3.9343377303E-04	-2.7439776556E-04
-75	-30	-750	0	0	0	-1.3262887122E-03	2.1101715610E-04	1.1977973346E-04
-75	-30	-625	0	0	0	-1.0185915912E-02	-7.5557196833E-04	-4.4051043533E-04
-75	-30	-500	0	0	0	1.6975355373E-02	4.0795356495E-04	1.2525798399E-04
-75	-30	-375	0	0	0	1.3601420483E-03	-4.4889302825E-05	-2.0391530831E-04
-75	-30	-250	0	0	0	-7.6328434817E-03	-1.3594680981E-04	3.8307143970E-04
-75	-30	-125	0	0	0	7.4366607062E-03	2.9429523874E-04	-7.9290288533E-04
-75	-30	0	0	0	0	2.3693099078E-03	-2.9773932075E-04	0.0000000000E+00
-75	-30	125	0	0	0	7.4366607062E-03	2.9429523874E-04	7.9290288533E-04
-75	-30	250	0	0	0	-7.6328434817E-03	-1.3594680981E-04	-3.8307143970E-04
-75	-30	375	0	0	0	1.3601420483E-03	-4.4889302825E-05	2.0391530831E-04
-75	-30	500	0	0	0	1.6975355373E-02	4.0795356495E-04	-1.2525798399E-04
-75	-30	625	0	0	0	-1.0185915912E-02	-7.5557196833E-04	4.4051043533E-04
-75	-30	750	0	0	0	-1.3262887122E-03	2.1101715610E-04	-1.1977973346E-04
-75	-30	875	0	0	0	2.3990334386E-03	3.9343377303E-04	2.7439776556E-04
-75	-30	1000	0	0	0	-3.3297216536E+04	1.4584947833E+03	-6.6074519467E+04
-75	-18	-1000	0	0	0	-3.3543210542E+04	9.3052241262E+02	6.6114415842E+04
-75	-18	-875	0	0	0	-1.3536971884E+05	1.3770527962E+01	1.5312773809E+02
-75	-18	-750	0	0	0	-1.3311311194E+05	-9.3562823398E+00	2.0426436140E+00
-75	-18	-625	0	0	0	-1.3310429641E+05	-7.8238466168E+00	-1.6795198836E+00
-75	-18	-500	0	0	0	-1.3310096065E+05	-8.9118756875E+00	-2.9797337776E-02
-75	-18	-375	0	0	0	-1.3310565251E+05	-9.7341083737E+00	1.5098613454E-01
-75	-18	-250	0	0	0	-1.3310625286E+05	-1.0207014575E+01	6.2606043147E-01
-75	-18	-125	0	0	0	-1.3310427388E+05	-9.0667957483E+00	-1.1287131713E+00
-75	-18	0	0	0	0	-1.3310318938E+05	-8.9232223996E+00	-3.5917222977E-17
-75	-18	125	0	0	0	-1.3310427388E+05	-9.0667957483E+00	1.1287131713E+00
-75	-18	250	0	0	0	-1.3310625286E+05	-1.0207014575E+01	-6.2606043147E-01
-75	-18	375	0	0	0	-1.3310565251E+05	-9.7341083737E+00	-1.5098613454E-01
-75	-18	500	0	0	0	-1.3310096065E+05	-8.9118756875E+00	2.9797337776E-02
-75	-18	625	0	0	0	-1.3310429641E+05	-7.8238466168E+00	1.6795198836E+00
-75	-18	750	0	0	0	-1.3311311194E+05	-9.3562823398E+00	-2.0426436140E+00
-75	-18	875	0	0	0	-1.3536971884E+05	1.3770527962E+01	-1.5312773809E+02
-75	-18	1000	0	0	0	-3.3543210542E+04	9.3052241262E+02	-6.6114415842E+04
-75	-6	-1000	0	0	0	-3.3557742093E+04	3.7064767241E+02	6.5937700148E+04
-75	-6	-875	0	0	0	-1.3545140871E+05	2.9621170922E+01	1.2389796203E+02
-75	-6	-750	0	0	0	-1.3316630306E+05	-3.4060514098E+00	5.6816547704E-01
-75	-6	-625	0	0	0	-1.3315469113E+05	-2.2292044367E+00	-5.8144312530E-01
-75	-6	-500	0	0	0	-1.3315561656E+05	-2.6841800332E+00	1.7689320245E-01
-75	-6	-375	0	0	0	-1.3315459446E+05	-3.1246375678E+00	-3.1250296412E-01
-75	-6	-250	0	0	0	-1.3315471654E+05	-2.4566548709E+00	-9.6450383623E-01
-75	-6	-125	0	0	0	-1.3315491016E+05	-1.5104697454E+00	-1.3317635543E-01
-75	-6	0	0	0	0	-1.3315499175E+05	-2.2319431809E+00	0.0000000000E+00
-75	-6	125	0	0	0	-1.3315491016E+05	-1.5104697454E+00	1.3317635543E-01
-75	-6	250	0	0	0	-1.3315471654E+05	-2.4566548709E+00	9.6450383623E-01
-75	-6	375	0	0	0	-1.3315459446E+05	-3.1246375678E+00	3.1250296412E-01
-75	-6	500	0	0	0	-1.3315561656E+05	-2.6841800332E+00	-1.7689320245E-01
-75	-6	625	0	0	0	-1.3315469113E+05	-2.2292044367E+00	5.8144312530E-01
-75	-6	750	0	0	0	-1.3316630306E+05	-3.4060514098E+00	-5.6816547704E-01
-75	-6	875	0	0	0	-1.3545140871E+05	2.9621170922E+01	-1.2389796203E+02
-75	-6	1000	0	0	0	-3.3557742093E+04	3.7064767241E+02	-6.5937700148E+04
-75	6	-1000	0	0	0	-3.3557742093E+04	-3.7064767241E+02	6.5937700148E+04
-75	6	-875	0	0	0	-1.3545140871E+05	-2.9621170922E+01	1.2389796203E+02
-75	6	-750	0	0	0	-1.3316630306E+05	3.4060514098E+00	5.6816547704E-01
-75	6	-625	0	0	0	-1.3315469113E+05	2.2292044367E+00	-5.8144312530E-01
-75	6	-500	0	0	0	-1.3315561656E+05	2.6841800332E+00	1.7689320245E-01
-75	6	-375	0	0	0	-1.3315459446E+05	3.1246375678E+00	-3.1250296412E-01
-75	6	-250	0	0	0	-1.3315471654E+05	2.4566548709E+00	-9.6450383623E-01
-75	6	-125	0	0	0	-1.3315491016E+05	1.5104697454E+00	-1.3317635543E-01
-75	6	0	0	0	0	-1.3315499175E+05	2.2319431809E+00	0.0000000000E+00
-75	6	125	0	0	0	-1.3315491016E+05	1.5104697454E+00	1.3317635543E-01
-75	6	250	0	0	0	-1.3315471654E+05	2.4566548709E+00	9.6450383623E-01
-75	6	375	0	0	0	-1.3315459446E+05	3.1246375678E+00	3.1250296412E-01
-75	6	500	0	0	0	-1.3315561656E+05	2.6841800332E+00	-1.7689320245E-01
-75	6	625	0	0	0	-1.3315469113E+05	2.2292044367E+00	5.8144312530E-01
-75	6	750	0	0	0	-1.3316630306E+05	3.4060514098E+00	-5.6816547704E-01
-75	6	875	0	0	0	-1.3545140871E+05	-2.9621170922E+01	-1.2389796203E+02
-75	6	1000	0	0	0	-3.3557742093E+04	-3.7064767241E+02	-6.5937700148E+04
-75	18	-1000	0	0	0	-3.3543210542E+04	-9.3052241262E+02	6.6114415842E+04
-75	18	-875	0	0	0	-1.3536971884E+05	-1.3770527962E+01	1.5312773809E+02
-75	18	-750	0	0	0	-1.3311311194E+05	9.3562823398E+00	2.0426436140E+00
-75	18	-625	0	0	0	-1.3310429641E+05	7.8238466168E+00	-1.6795198836E+00
-75	18	-500	0	0	0	-1.3310096065E+05	8.9118756875E+00	-2.9797337776E-02
-75	18	-375	0	0	0	-1.3310565251E+05	9.7341083737E+00	1.5098613454E-01
-75	18	-250	0	0	0	-1.3310625286E+05	1.0207014575E+01	6.2606043147E-01
-75	18	-125	0	0	0	-1.3310427388E+05	9.0667957483E+00	-1.1287131713E+00
-75	18	0	0	0	0	-1.3310318938E+05	8.9232223996E+00	-3.5917222977E-17
-75	18	125	0	0	0	-1.3310427388E+05	9.0667957483E+00	1.1287131713E+00
-75	18	250	0	0	0	-1.3310625286E+05	1.0207014575E+01	-6.2606043147E-01
-75	18	375	0	0	0	-1.3310565251E+05	9.7341083737E+00	-1.5098613454E-01
-75	18	500	0	0	0	-1.3310096065E+05	8.9118756875E+00	2.9797337776E-02
-75	18	625	0	0	0	-1.3310429641E+05	7.8238466168E+00	1.6795198836E+00
-75	18	750	0	0	0	-1.3311311194E+05	9.3562823398E+00	-2.0426436140E+00
-75	18	875	0	0	0	-1.3536971884E+05	-1.3770527962E+01	-1.5312773809E+02
-75	18	1000	0	0	0	-3.3543210542E+04	-9.3052241262E+02	-6.6114415842E+04
-75	30	-1000	0	0	0	-3.3297216536E+04	-1.4584947833E+03	6.6074519467E+04
-75	30	-875	0	0	0	2.3990334386E-03	-3.9343377303E-04	-2.7439776556E-04
-75	30	-750	0	0	0	-1.3262887122E-03	-2.1101715610E-04	1.1977973346E-04
-75	30	-625	0	0	0	-1.0185915912E-02	7.5557196833E-04	-4.4051043533E-04
-75	30	-500	0	0	0	1.6975355373E-02	-4.0795356495E-04	1.2525798399E-04
-75	30	-375	0	0	0	1.3601420483E-03	4.4889302825E-05	-2.0391530831E-04
-75	30	-250	0	0	0	-7.6328434817E-03	1.3594680981E-04	3.8307143970E-04
-75	30	-125	0	0	0	7.4366607062E-03	-2.9429523874E-04	-7.9290288533E-04
-75	30	0	0	0	0	2.3693099078E-03	2.9773932075E-04	0.0000000000E+00
-75	30	125	0	0	0	7.4366607062E-03	-2.9429523874E-04	7.9290288533E-04
-75	30	250	0	0	0	-7.6328434817E-03	1.3594680981E-04	-3.8307143970E-04
-75	30	375	0	0	0	1.3601420483E-03	4.4889302825E-05	2.0391530831E-04
-75	30	500	0	0	0	1.6975355373E-02	-4.0795356495E-04	-1.2525798399E-04
-75	30	625	0	0	0	-1.0185915912E-02	7.5557196833E-04	4.4051043533E-04
-75	30	750	0	0	0	-1.3262887122E-03	-2.1101715610E-04	-1.1977973346E-04
-75	30	875	0	0	0	2.3990334386E-03	-3.9343377303E-04	2.7439776556E-04
-75	30	1000	0	0	0	-3.3297216536E+04	-1.4584947833E+03	-6.6074519467E+04
-75	42	-1000	0	0	0	-3.3159551697E+04	-2.2374649505E+03	6.6211089573E+04
-75	42	-875	0	0	0	-1.3500712523E+05	3.4642751317E+01	1.3918603635E+02
-75	42	-750	0	0	0	-1.3275409418E+05	3.0629172525E+01	1.5682557751E+00
-75	42	-625	0	0	0	-1.3272443649E+05	3.1321806151E+01	1.5403235434E+00
-75	42	-500	0	0	0	-1.3274705246E+05	2.2403040198E+01	-6.3207917846E+00
-75	42	-375	0	0	0	-1.3273005743E+05	4.1461812825E+01	2.0825195256E-01
-75	42	-250	0	0	0	-1.3273171910E+05	2.2770441304E+01	-5.9817474199E+00
-75	42	-125	0	0	0	-1.3273731441E+05	4.1942610197E+01	2.3884002419E+00
-75	42	0	0	0	0	-1.3271759773E+05	3.5166421926E+01	-1.4014560796E-16
-75	42	125	0	0	0	-1.3273731441E+05	4.1942610197E+01	-2.3884002419E+00
-75	42	250	0	0	0	-1.3273171910E+05	2.2770441304E+01	5.9817474199E+00
-75	42	375	0	0	0	-1.3273005743E+05	4.1461812825E+01	-2.0825195256E-01
-75	42	500	0	0	0	-1.3274705246E+05	2.2403040198E+01	6.3207917846E+00
-75	42	625	0	0	0	-1.3272443649E+05	3.1321806151E+01	-1.5403235434E+00
-75	42	750	0	0	0	-1.3275409418E+05	3.0629172525E+01	-1.5682557751E+00
-75	42	875	0	0	0	-1.3500712523E+05	3.4642751317E+01	-1.3918603635E+02
-75	42	1000	0	0	0	-3.3159551697E+04	-2.2374649505E+03	-6.6211089573E+04
-75	54	-1000	0	0	0	-3.2832839291E+04	-3.0942397074E+03	6.6440761179E+04
-75	54	-875	0	0	0	-1.3452695218E+05	8.6976600323E+01	1.5224407581E+02
-75	54	-750	0	0	0	-1.3227485853E+05	6.8966303339E+01	-1.7790625357E+00
-75	54	-625	0	0	0	-1.3223722210E+05	5.2033475671E+01	9.6655243690E+00
-75	54	-500	0	0	0	-1.3225120791E+05	6.4384594885E+01	-4.4285486090E+00
-75	54	-375	0	0	0	-1.3222168715E+05	8.1883058261E+01	5.5282672595E+00
-75	54	-250	0	0	0	-1.3222856195E+05	9.4676736082E+01	-3.7698060818E-01
-75	54	-125	0	0	0	-1.3222644365E+05	8.4648626472E+01	-2.5323109819E+00
-75	54	0	0	0	0	-1.3222835712E+05	7.2306865479E+01	0.0000000000E+00
-75	54	125	0	0	0	-1.3222644365E+05	8.4648626472E+01	2.5323109819E+00
